id,target
501,0.15833063075926165
502,0.237919178616396
503,0.0734114047597785
504,0.16906506403014543
505,0.18108698077352833
506,0.07625884468863596
507,0.15878872322269613
508,0.237919178616396
509,0.3260759630100393
510,0.237919178616396
511,0.2687250010745301
512,0.07769627372825388
513,0.15833063075926165
514,0.6233893108553802
515,0.15833063075926165
516,0.18800710045130656
517,0.18108698077352833
518,0.17739247054877674
519,0.07769627372825388
520,0.2687250010745301
521,0.18108698077352833
522,0.20691911649500974
523,0.073420703222309
524,0.07491046752320082
525,0.06119025502918452
526,0.4627039773543018
527,0.06217655317671253
528,0.17739247054877674
529,0.2687250010745301
530,0.237919178616396
531,0.31706255381451826
532,0.2687250010745301
533,0.18430997759052437
534,0.237919178616396
535,0.073420703222309
536,0.237919178616396
537,0.4627039773543018
538,0.20691911649500974
539,0.18800710045130656
540,0.15833063075926165
541,0.2687250010745301
542,0.07491046752320082
543,0.237919178616396
544,0.21508208947718843
545,0.07769627372825388
546,0.15833063075926165
547,0.0734114047597785
548,0.073420703222309
549,0.15833063075926165
550,0.08445275003515496
551,0.5206325905676703
552,0.1625422816462335
553,0.237919178616396
554,0.12599122259260645
555,0.237919178616396
556,0.07625884468863596
557,0.07625884468863596
558,0.06549422390409622
559,0.20691911649500974
560,0.2687250010745301
561,0.15833063075926165
562,0.07491046752320082
563,0.001790916135073552
564,0.18108698077352833
565,0.20297884514667042
566,0.0973343583626675
567,0.073420703222309
568,0.073420703222309
569,0.5206325905676703
570,0.14183240428343782
571,0.14183240428343782
572,0.19108647685522684
573,0.06217655317671253
574,0.2687250010745301
575,0.2687250010745301
576,0.21508208947718843
577,0.21508208947718843
578,0.237919178616396
579,0.15833063075926165
580,0.237919178616396
581,0.237919178616396
582,0.18108698077352833
583,0.237919178616396
584,0.14183240428343782
585,0.6982300506170857
586,0.20691911649500974
587,0.2687250010745301
588,0.18108698077352833
589,0.2687250010745301
590,0.17739247054877674
591,0.19108647685522684
592,0.07769627372825388
593,0.20297884514667042
594,0.5206325905676703
595,0.773449612226811
596,0.237919178616396
597,0.1625422816462335
598,0.21508208947718843
599,0.2806583143716573
600,0.2687250010745301
601,0.18108698077352833
602,0.20297884514667042
603,0.5206325905676703
604,0.15833063075926165
605,0.0973343583626675
606,0.4627039773543018
607,0.237919178616396
608,0.4627039773543018
609,0.237919178616396
610,0.6233893108553802
611,0.9177519038471292
612,0.2687250010745301
613,0.15833063075926165
614,0.14183240428343782
615,0.237919178616396
616,0.0973343583626675
617,0.14183240428343782
618,0.2687250010745301
619,0.237919178616396
620,0.15833063075926165
621,0.07625884468863596
622,0.237919178616396
623,0.14183240428343782
624,0.2687250010745301
625,0.237919178616396
626,0.15833063075926165
627,0.5206325905676703
628,0.5206325905676703
629,0.2687250010745301
630,0.23242567958323765
631,0.0013997588567654822
632,0.073420703222309
633,0.14183240428343782
634,0.19108647685522684
635,0.12599122259260645
636,0.19780309990903178
637,0.073420703222309
638,0.20691911649500974
639,0.1236495586183952
640,0.18108698077352833
641,0.237919178616396
642,0.07769627372825388
643,0.237919178616396
644,0.0734114047597785
645,0.18430997759052437
646,0.6233893108553802
647,0.19108647685522684
648,0.005805823987345137
649,0.20297884514667042
650,0.3293696049381198
651,0.07625884468863596
652,0.20297884514667042
653,0.18108698077352833
654,0.237919178616396
655,0.08445275003515496
656,0.16431426213075975
657,0.073420703222309
658,0.14183240428343782
659,0.237919178616396
660,0.18800710045130656
661,0.2687250010745301
662,0.18108698077352833
663,0.21508208947718843
664,0.17739247054877674
665,0.5206325905676703
666,0.073420703222309
667,0.17739247054877674
668,0.20297884514667042
669,0.07491046752320082
670,0.2687250010745301
671,0.20297884514667042
672,0.0015715095176927877
673,0.073420703222309
674,0.6233893108553802
675,0.15833063075926165
676,0.237919178616396
677,0.21508208947718843
678,0.6233893108553802
679,0.12599122259260645
680,0.6233893108553802
681,0.0033473867006834405
682,0.0734114047597785
683,0.07769627372825388
684,0.20691911649500974
685,0.5206325905676703
686,0.0973343583626675
687,0.237919178616396
688,0.2687250010745301
689,0.4627039773543018
690,0.06119025502918452
691,0.2687250010745301
692,0.18108698077352833
693,0.2687250010745301
694,0.5206325905676703
695,0.07491046752320082
696,0.39827038835758094
697,0.20297884514667042
698,0.237919178616396
699,0.0973343583626675
700,0.18108698077352833
701,0.237919178616396
702,0.08445275003515496
703,0.2687250010745301
704,0.18108698077352833
705,0.073420703222309
706,0.14183240428343782
707,0.2687250010745301
708,0.21508208947718843
709,0.06217655317671253
710,0.16538180012653383
711,0.20691911649500974
712,0.20691911649500974
713,0.2687250010745301
714,0.073420703222309
715,0.237919178616396
716,0.5206325905676703
717,0.2687250010745301
718,0.073420703222309
719,0.14183240428343782
720,0.07625884468863596
721,0.3260759630100393
722,0.4627039773543018
723,0.20691911649500974
724,0.073420703222309
725,0.005123658964476478
726,0.0973343583626675
727,0.23242567958323765
728,0.07769627372825388
729,0.20691911649500974
730,0.2687250010745301
731,0.6982300506170857
732,0.237919178616396
733,0.7571047492368711
734,0.2687250010745301
735,0.4627039773543018
736,0.237919178616396
737,0.07769627372825388
738,0.18108698077352833
739,0.6233893108553802
740,0.08445275003515496
741,0.2687250010745301
742,0.15833063075926165
743,0.15833063075926165
744,0.21508208947718843
745,0.007226501446105403
746,0.18108698077352833
747,0.5206325905676703
748,0.06280123298499252
749,0.7571047492368711
750,0.6233893108553802
751,0.073420703222309
752,0.18108698077352833
753,0.15833063075926165
754,0.22306592188764285
755,0.0973343583626675
756,0.14183240428343782
757,0.14183240428343782
758,0.21508208947718843
759,0.237919178616396
760,0.073420703222309
761,0.16906506403014543
762,0.0828123873569818
763,0.15878872322269613
764,0.3260759630100393
765,0.073420703222309
766,0.15833063075926165
767,0.237919178616396
768,0.073420703222309
769,0.39827038835758094
770,0.2687250010745301
771,0.15833063075926165
772,0.19108647685522684
773,0.07769627372825388
774,0.237919178616396
775,0.2687250010745301
776,0.21508208947718843
777,0.0973343583626675
778,0.14183240428343782
779,0.237919178616396
780,0.22306592188764285
781,0.20691911649500974
782,0.4627039773543018
783,0.2687250010745301
784,0.07491046752320082
785,0.237919178616396
